Transaction_ID,Account_Number,Transaction_Amount,Transaction_Type,Category,Payment_Method,Transaction_Status,Customer_Age,Customer_Income,Account_Balance,transaction_year,transaction_month,transaction_day,transaction_hour,day_of_week,is_weekend,Fraud_Flag
b5a5f8e6-b639-4f04-a852-4385d9f2dd0d,VACO31671560587905,2756.44,Debit,Healthcare,Online Transfer,Success,67,100370.89,1706.65,2025,2025-01,12,9,6,1,1
2c913a7c-a340-4f08-b341-91b8ed6522b4,EFIJ13395479406453,2763.5,Debit,Healthcare,E-Wallet,Failed,46,91029.67,1897.07,2024,2024-04,19,19,4,0,1
3967e60a-823d-4107-9c8a-c066cb2fafa3,DVZK79057191898664,470.58,Credit,Food,Cash,Pending,27,128301.76,16159.59,2024,2024-09,11,21,2,0,0
cac4d0eb-3373-430e-bc31-a5971f119c0f,WMSG65618335974876,4958.134399999999,Credit,Education,Credit Card,Success,28,94294.82,4866.89,2024,2024-02,25,6,6,1,0
7e7838c9-ca55-438b-bc9a-be10238d6f44,RALV70237718430192,4565.08,Debit,Shopping,Online Transfer,Pending,67,25280.81,17079.35,2024,2024-09,3,5,1,0,1
9280c5aa-8dd4-495b-9c63-b6f306ba8cd3,FATL67333297323964,2309.93,Debit,Food,Credit Card,Pending,59,53525.91,14176.55,2024,2024-09,22,16,6,1,0
fba6abf7-cdbc-4653-b7a7-e8b75e70f65f,IBFR25326769924277,591.74,Debit,Clothing,Cash,Failed,51,99090.52,17183.11,2024,2024-12,23,22,0,0,0
e25df9a8-9ca8-45c4-a138-afe08d38bbd8,HTWF38520232091401,4161.56,Credit,Education,E-Wallet,Pending,55,55643.35,13628.26,2023,2023-08,12,23,5,1,0
65edcfe3-4f2d-4d3f-90d4-de39161237c9,NTGH28442347199829,2494.39,Debit,Electronics,Cash,Pending,26,59656.38,4651.89,2024,2024-09,22,7,6,1,1
7a89cbeb-b807-478a-b788-f5d1ffe575f6,AZVP55154526075699,3584.43,Credit,Entertainment,E-Wallet,Pending,70,106470.23,1990.84,2023,2023-08,14,16,0,0,1
68d0a2a8-c4e7-47dd-a929-de738693fd9d,TCGR31006433226227,2546.82,Debit,Healthcare,Online Transfer,Failed,18,105530.28,14295.26,2024,2024-10,1,7,1,0,0
20156a72-12e1-43a6-932c-ae01d2c65ee4,OOOG31680664707038,1370.76,Credit,Healthcare,Debit Card,Failed,68,57746.26,13824.51,2023,2023-12,3,10,6,1,0
12fc7a87-a470-4d48-9128-b9b1f8ede0ca,LBHM05952984241074,4174.45,Debit,Travel,Cash,Failed,45,66681.27,7824.96,2023,2023-09,24,14,6,1,1
8471b4b0-ae1b-4f69-b740-d83173318749,XBEP40675826762590,4901.32,Debit,Savings,Cash,Success,36,140888.65,4773.88,2024,2024-09,30,18,0,0,0
d43cdd6d-e0c1-4f1e-a0da-897258321ee4,NFAB36385646149745,1222.44,Credit,Clothing,E-Wallet,Failed,25,148589.88799999998,7569.37,2023,2023-05,6,2,5,1,1
96792482-a3c9-48e4-8d22-38e6c7bf4fbc,TPUS31839979849149,2758.57,Credit,Electronics,Debit Card,Success,58,77598.14,3660.58,2023,2023-09,14,6,3,0,1
21084dd9-f75d-4e3c-848d-56502e9522d6,WQNB99550493266432,1921.01,Credit,Utilities,Credit Card,Success,62,76040.2,15059.58,2024,2024-05,27,0,0,0,1
de431e06-e924-4069-80bb-ae526ec01269,EXHS46121289811594,4609.73,Credit,Transport,Cash,Success,60,61105.49,2959.18,2024,2024-10,25,13,4,0,0
84a2576c-1fc9-45f8-94d6-07350e2f8958,RKHI00127622398474,2543.66,Credit,Shopping,Debit Card,Success,41,44769.5,5555.02,2024,2024-03,6,14,2,0,1
2976aab2-2a26-4770-8ddb-1b36272c0588,FUFK67871888223788,4397.23,Credit,Shopping,Online Transfer,Failed,49,118942.44,16758.01,2024,2024-03,30,19,5,1,1
39b86bb2-b596-4a7c-af4a-fa885299e505,UPBK84168061349564,4320.81,Credit,Food,E-Wallet,Pending,53,89375.02,6189.94,2023,2023-05,3,17,2,0,1
84d67c4f-f0df-4684-b28e-41225894f7f1,OXST84605867949638,1384.86,Credit,Grocery,E-Wallet,Pending,20,79038.12,5873.08,2023,2023-12,18,9,0,0,0
143029a9-d88f-4c94-88b7-63d5e519dd7e,HATO23610809261662,3951.08,Credit,Utilities,Credit Card,Failed,56,117857.41,258.1616,2023,2023-10,23,7,0,0,1
f4d375c1-a293-49fa-b240-d7a14027ab7d,ADNK55786457865557,2077.64,Credit,Shopping,Debit Card,Failed,66,98626.56,12749.65,2023,2023-05,5,15,4,0,0
a0017720-200b-4903-8642-6c458d03f17a,LDFI76400068758682,4671.57,Debit,Transport,Debit Card,Failed,47,134157.84,9128.92,2023,2023-06,25,21,6,1,1
17eaec83-8892-442f-9d4b-2bf94d85e9c7,JVBL16654512244418,2541.15,Credit,Savings,Credit Card,Success,51,124834.87,18284.38,2023,2023-08,26,14,5,1,0
9780c215-2b2b-48e9-a417-c09380a8a23d,STPJ02338686083570,4103.64,Debit,Healthcare,E-Wallet,Pending,33,45382.64,17085.38,2023,2023-07,6,2,3,0,0
2bd3cdcd-2779-4685-94a5-3fdef10d27c8,XCOA36309442386020,1417.78,Debit,Grocery,Debit Card,Success,19,32444.41,7629.41,2023,2023-03,7,5,1,0,1
e6e987ca-b87b-4384-9fdd-de2ea8a2b7ad,ZWKX08983094134909,1496.29,Credit,Grocery,Online Transfer,Success,26,141960.13,3340.54,2023,2023-09,16,5,5,1,0
ec86a890-d7b0-4bdc-966e-3cbe9aea622f,YNUC97979724528413,2936.75,Credit,Savings,Credit Card,Pending,52,145734.91,11541.25,2023,2023-02,23,10,3,0,0
dd20c3bf-d342-4f08-8a8b-b5b490494583,LMTI80450735674809,4958.134399999999,Credit,Fitness,Credit Card,Pending,19,84397.98,1611.46,2023,2023-11,16,4,3,0,1
f2d3f761-0ba3-4279-94cb-056407437c3b,KPUU39405980260294,2450.75,Debit,Travel,Debit Card,Success,22,88176.73,16766.94,2024,2024-11,30,16,5,1,0
43c07d43-93a7-4792-8561-b8dca4364fcd,IEUZ03158925849073,747.23,Debit,Savings,Debit Card,Pending,19,101901.92,12713.71,2023,2023-07,10,11,0,0,0
92779574-c457-4cc3-b5f7-89bca6b07458,JEBH19777486759514,2695.21,Debit,Education,E-Wallet,Pending,37,36050.16,10277.86,2023,2023-04,30,1,6,1,1
07c0d116-a394-4d54-9e3c-5a886aa56e6d,CQNX48230882958684,1728.89,Debit,Electronics,E-Wallet,Success,24,148589.88799999998,10588.27,2023,2023-10,18,5,2,0,1
8baaf744-a08d-421b-a395-4cb17f7f6c0a,DSNF33260586942767,2761.83,Debit,Savings,Debit Card,Failed,57,107398.49,1688.0,2024,2024-08,13,0,1,0,1
4d560a3d-f4e7-469a-a454-09374a27ebf2,JQGD73066293151817,2719.43,Debit,Utilities,Online Transfer,Success,36,68792.23,7714.73,2024,2024-06,28,20,4,0,1
ceae71cf-ce00-4af0-beb0-51817ba24588,RQEJ26559469890623,2279.45,Credit,Housing,Credit Card,Pending,63,87437.84,19650.34,2023,2023-05,13,15,5,1,0
741b77f5-4c24-4053-a7f5-ae02af5b8f47,EOXE37179890223790,1612.28,Debit,Education,E-Wallet,Failed,39,95718.54,8349.98,2024,2024-04,3,1,2,0,1
2877f5d9-0f56-45f8-b048-faa112ae5c22,BWZY65487084779541,947.32,Debit,Travel,Online Transfer,Pending,33,21862.14,970.81,2023,2023-11,5,0,6,1,1
76e5ae78-7bf7-41d3-aa66-2fce7089fc6d,UZON75539818890737,3489.0,Credit,Housing,E-Wallet,Success,37,145591.31,13230.5,2023,2023-11,15,20,2,0,0
24c778a5-9b4e-464b-9716-dc2e343ada2a,QCLS15790894589626,2861.13,Credit,Food,E-Wallet,Success,22,145050.9,1296.67,2024,2024-04,25,9,3,0,1
51beb80e-b7e6-414c-9c8a-49225005680f,RGQI88763802076123,1171.64,Debit,Utilities,Debit Card,Pending,57,70364.67,17339.47,2024,2024-12,30,20,0,0,0
586a346a-dc5b-47d1-bcef-1972bbf483ce,SMVD21905188129886,3878.84,Credit,Utilities,E-Wallet,Failed,39,99137.54,17831.1,2023,2023-03,28,21,1,0,1
c2baf0e0-2179-43f0-a612-4ab4f9b21e6e,UZYD82070669010792,223.02,Debit,Utilities,Credit Card,Pending,66,77978.75,5994.27,2023,2023-02,1,6,2,0,1
1b2ededb-8fc8-4fc0-83d5-bceb5edbb8ee,HPYE98268933486497,3724.8,Debit,Utilities,Cash,Failed,26,70450.98,11863.64,2023,2023-06,22,7,3,0,0
1f5d988f-776a-4f09-bde2-885951b1943c,BHWK06757896833557,3527.61,Credit,Fitness,Debit Card,Failed,68,35724.76,12779.13,2023,2023-11,3,14,4,0,1
24108e9a-3f77-4cae-b318-b96d44790612,AZPO31231555057052,4057.99,Credit,Travel,Online Transfer,Failed,66,70729.86,8899.73,2023,2023-05,25,6,3,0,1
f204be89-4a4b-4563-8cf4-77ef18c8a616,UCQP99384440458831,1933.46,Debit,Entertainment,E-Wallet,Pending,50,37823.72,12288.42,2023,2023-08,30,23,2,0,0
6b0ae0e3-9d89-4047-9d39-d7936257a4a2,CJCJ70123503687156,3320.13,Credit,Travel,Online Transfer,Pending,66,113490.85,6776.46,2024,2024-08,4,9,6,1,0
e6fdd7af-dd84-4acc-b672-94643f8ea40a,YRTC09779780234456,4104.63,Credit,Fitness,Debit Card,Failed,24,71872.27,10271.14,2025,2025-01,11,9,5,1,1
ef0a573d-53d2-456d-9040-158728e213bc,QJIN79403664016329,4904.19,Credit,Grocery,Credit Card,Success,59,21273.8512,12720.63,2024,2024-06,21,23,4,0,0
3098f7b2-500e-45c0-b89b-df7f93e34c35,KPGY78315975729273,2479.17,Credit,Travel,Cash,Success,34,44653.33,2208.45,2024,2024-11,5,13,1,0,1
fef7d9ea-7f8e-4483-a8ca-aa1dc35bec2c,DQMR30291585423324,189.91,Credit,Shopping,E-Wallet,Pending,36,97579.33,16474.25,2023,2023-04,10,20,0,0,0
e10b1a47-7fae-4748-b781-321e83c501cb,CMXL18548396607344,2513.94,Debit,Housing,Online Transfer,Success,48,36571.71,7656.72,2023,2023-11,2,16,3,0,0
170d7507-05ee-41d4-bf53-a88e4efc8248,ZMPW46215958417491,2952.95,Debit,Grocery,Debit Card,Pending,53,125028.78,16430.89,2023,2023-08,29,6,1,0,1
750d112e-8164-4eec-a4ab-851bf1fac6e7,NCOA50221816981413,4349.15,Credit,Entertainment,Cash,Success,44,72002.68,18040.34,2023,2023-09,6,19,2,0,0
95560a2d-3713-4466-bda0-6476f778c676,ZYJI76094837740292,4371.58,Debit,Electronics,Credit Card,Success,69,91290.91,5621.38,2024,2024-01,8,11,0,0,0
4806f804-0cf0-474c-8c74-dc0f5a575539,RMJV33026509962183,2204.33,Credit,Education,Cash,Pending,47,139273.64,19291.64,2024,2024-05,17,7,4,0,0
d7c4fe9c-e1e0-4ffc-98f6-fd7f7eb162f1,NMOO19666610256342,2632.13,Credit,Healthcare,Debit Card,Pending,36,148589.88799999998,8386.62,2024,2024-07,28,20,6,1,0
4926ce5f-7878-4140-ac2a-4f71a77d95f1,ZBEZ22349980137683,2287.36,Credit,Education,Credit Card,Failed,64,107765.95,12567.08,2024,2024-07,21,14,6,1,0
1b84edc3-d8e0-49de-8217-ea0e896490ab,NPLT01779152446144,3613.61,Credit,Food,Online Transfer,Failed,58,82805.19,10959.21,2024,2024-04,11,12,3,0,0
43b47ee5-e1e8-4e7e-a249-8f666e51484d,ATFG35174656426018,2052.84,Credit,Electronics,Cash,Failed,26,25976.46,5829.02,2023,2023-10,7,9,5,1,1
673ba8bd-c38c-4dec-9da3-9a73ba3df7ff,MHPY26319956955922,3275.63,Credit,Fitness,Online Transfer,Success,53,71458.42,19736.35,2024,2024-10,16,15,2,0,0
0d18ab95-668c-4477-8b95-017c5dae1201,PVOM41490038502551,776.03,Debit,Savings,Cash,Pending,20,69202.26,17485.44,2024,2024-02,29,11,3,0,1
5cce5ba9-31d4-4e09-8fd3-3afc91fdfa4f,XXGZ44486722883904,2350.11,Debit,Transport,Debit Card,Success,29,129094.33,4494.89,2023,2023-03,17,6,4,0,1
62e7c1a6-12d2-4a06-89e1-cd138da00495,PYHH14546157493251,4846.17,Debit,Electronics,Cash,Pending,23,116981.5,16571.45,2024,2024-07,16,6,1,0,0
8cc36f3b-c3af-4cfe-b34a-6ca38116e3fc,DIWZ97887953120409,1696.11,Credit,Travel,Debit Card,Pending,59,126797.61,18192.63,2024,2024-03,17,18,6,1,1
9f8cc29f-fd35-4c5f-9347-9a3b479bc637,KJHO76618308580018,3465.06,Debit,Housing,Online Transfer,Success,50,58395.81,8668.41,2023,2023-09,25,9,0,0,0
20f0156a-1e6a-4628-9c6d-52d5ae2e9af9,PHCJ39151143678621,3250.93,Credit,Utilities,E-Wallet,Success,61,40557.82,1213.97,2024,2024-07,14,2,6,1,0
5f89ed12-64d6-4fbf-98c0-1e2bf99f0704,ZAPZ81871096856425,4259.57,Credit,Transport,Credit Card,Success,53,136589.97,3636.23,2024,2024-12,18,14,2,0,0
8ece1128-56ce-4b42-bc9e-1dcbcb7e6268,YOBN80269331542306,4262.44,Debit,Shopping,Credit Card,Success,57,126841.78,13697.57,2023,2023-01,25,22,2,0,1
24eeb4a6-c145-45c7-9d98-6115f05eeefe,BBFG02865505224114,4297.41,Credit,Grocery,E-Wallet,Failed,32,84641.25,3142.24,2023,2023-04,20,7,3,0,1
66c14dca-8255-4a61-9a3b-031932f57510,ZEAM67015145992016,1903.15,Credit,Housing,E-Wallet,Failed,19,37177.79,4308.04,2023,2023-05,28,5,6,1,1
09f64405-0b99-4034-8a4e-255280051b10,NHGX82222400539222,1586.72,Credit,Utilities,Credit Card,Pending,42,31275.8,10544.15,2023,2023-02,5,10,6,1,0
cdd0b4d4-5542-47de-b6ad-f48b2314d0c8,BLME01901134843391,3594.99,Debit,Healthcare,Cash,Pending,32,141915.5,3981.34,2024,2024-03,3,18,6,1,1
2620f9a9-74fd-43d1-84f2-fd0f79474bfa,GHUF52861323945645,3798.21,Credit,Healthcare,Online Transfer,Failed,66,61897.62,5394.93,2023,2023-06,30,4,4,0,1
23c8afdb-83f8-4f16-a4a4-474c9b33e3a4,EGJF86449760249866,4362.55,Credit,Clothing,Online Transfer,Failed,40,55557.13,5159.45,2024,2024-02,24,20,5,1,1
518b2f21-9cf2-4859-ae6e-2e7253f591dc,GIFX09536773498529,184.32,Credit,Utilities,Debit Card,Failed,49,144933.11,16725.63,2024,2024-04,13,0,5,1,1
9dd2f9de-fd98-4e33-a498-abe92999bbef,PHLM15266559147625,346.76,Debit,Travel,Cash,Success,53,64226.36,9272.21,2023,2023-06,3,1,5,1,1
97fe56c5-4c9a-4f24-97b4-c294bd44089d,ZHUQ09664147533695,3157.65,Debit,Electronics,Cash,Success,59,64404.24,16025.03,2023,2023-04,7,6,4,0,0
827c9f8c-d40a-45e9-81df-6517561c9210,FJOY46653538962985,4605.04,Credit,Travel,Online Transfer,Success,63,116560.3,12880.56,2023,2023-03,15,4,2,0,0
901bcdef-b56f-48ce-bd66-971e88476c56,XHEJ36792415712763,4958.134399999999,Credit,Food,Online Transfer,Success,19,128048.5,404.7,2023,2023-12,5,23,1,0,0
044251db-d0d4-4a67-b992-8faa4cbf131d,XURH54346858639061,3735.1,Credit,Entertainment,Credit Card,Pending,61,21273.8512,9334.69,2024,2024-12,23,5,0,0,0
1c0f0bdc-ac7e-437c-94cc-1e2a5e4cb287,MXRE49793998161538,2172.69,Credit,Savings,Online Transfer,Success,32,61733.78,3513.57,2023,2023-06,21,19,2,0,1
4ec3f970-956d-40e4-aaa2-6216fada98f5,CDMZ83710307372607,496.72,Credit,Savings,Online Transfer,Success,47,128799.26,10364.61,2023,2023-08,16,22,2,0,0
df41e335-b9ae-48e4-a615-99c8cbf81f86,WFYY01489678082649,3170.57,Credit,Entertainment,Online Transfer,Success,53,128899.14,577.17,2024,2024-02,9,9,4,0,1
98cf1188-06d2-4913-a117-3719b023a0ea,GDED46394762542926,4363.53,Credit,Savings,Debit Card,Success,55,60156.97,4953.27,2023,2023-02,2,5,3,0,1
a7d4cf50-f791-41e5-83f9-cd6b797ebe87,WJLY63391729940369,2221.17,Debit,Utilities,E-Wallet,Failed,67,70762.26,13209.72,2024,2024-12,4,14,2,0,0
9416e4dc-c6b2-4def-b8d8-b7f1c86c6544,IQVC12664971967068,3471.54,Debit,Savings,Online Transfer,Pending,25,28127.45,19781.6228,2023,2023-04,22,22,5,1,0
0d259caa-b8ad-4d87-ba40-45dd93dfd907,HGKH91016125901639,4517.6,Debit,Education,E-Wallet,Success,60,43367.86,12810.01,2024,2024-11,8,17,4,0,1
86341718-2ba6-4db3-bafe-b1149561c813,TIXS01333443767348,234.72,Debit,Education,Credit Card,Failed,27,67055.52,15005.68,2023,2023-11,26,21,6,1,0
c64c9647-9ea7-417c-b89f-7039a107cc46,ZDJB98410167930148,3981.74,Credit,Clothing,Cash,Success,24,130399.23,16826.62,2024,2024-09,12,17,3,0,1
d25864f2-25d4-40fc-a154-2765d756ba9c,CDMA49910042028866,1470.37,Credit,Food,Debit Card,Failed,32,64132.3,8731.05,2024,2024-09,30,7,0,0,0
9293f705-0815-4147-be00-980eae441e21,DMRB19903421348548,1877.33,Debit,Clothing,Debit Card,Success,70,39525.84,1976.29,2024,2024-10,14,7,0,0,1
30d73df7-1c22-4cea-b355-56a5f2bd92f2,IEBG53160791791386,732.12,Credit,Healthcare,Online Transfer,Pending,60,101371.87,10863.68,2023,2023-10,31,9,1,0,1
6b352f85-504e-4687-b0e7-e75604d9145e,BCKZ71171321940247,2658.18,Credit,Housing,Debit Card,Success,57,138065.05,4756.3,2023,2023-08,4,6,4,0,1
34323ec6-b0c4-401c-a9b7-c0fa26c432f6,VAFQ81411287452719,2831.81,Debit,Grocery,E-Wallet,Success,64,136622.23,4525.27,2023,2023-04,24,15,0,0,1
9c89d374-c664-45a7-8077-3e33690e7e62,GNPQ57646391381074,3963.63,Credit,Travel,E-Wallet,Failed,63,62959.53,4064.09,2024,2024-03,3,3,6,1,0
d92f3c1e-df70-4b2a-b8bb-22a5eba742d2,TDVM19423215401315,854.07,Credit,Shopping,E-Wallet,Failed,46,119780.47,2528.97,2023,2023-07,25,8,1,0,0
b4adaf89-0ff1-4a9f-ba37-0623bc5fd4dd,GKBN96261684552527,399.45,Credit,Education,Cash,Pending,34,44494.32,15302.79,2024,2024-06,26,10,2,0,0
8f964685-3514-4890-84c8-6c4623595fa4,XJCA25471798994885,4354.84,Credit,Housing,Online Transfer,Pending,33,35473.51,5169.02,2024,2024-05,28,13,1,0,1
7a768555-a987-4218-bf84-faef5336723b,NMTJ89930051956756,3100.45,Credit,Entertainment,Online Transfer,Pending,70,55385.36,11540.73,2024,2024-06,30,17,6,1,1
f4e95734-5052-4700-a077-96a38685abaa,GLLY84227172662565,1207.94,Debit,Education,Cash,Success,64,139410.47,6404.11,2024,2024-02,25,0,6,1,1
887b03e5-e980-4808-b5ac-824c2c55aef7,AIMA70014413068624,4564.58,Debit,Savings,Cash,Success,43,22165.58,5183.81,2023,2023-08,20,19,6,1,0
ad05b912-5ab2-4d4a-8bd8-8fcd57a2be4e,BZWQ71006689041728,719.87,Debit,Fitness,Credit Card,Pending,56,99640.54,16226.53,2023,2023-05,3,21,2,0,1
ae455cc6-b88e-430f-9e1e-994ac5a11f5c,EAPN23811522328222,2308.44,Debit,Transport,E-Wallet,Failed,54,127811.73,3497.02,2024,2024-05,11,1,5,1,1
43ad3d62-b17c-4b21-8dbc-2c1ca4afe7bd,REJA84752835999400,1273.62,Credit,Transport,E-Wallet,Pending,18,49891.62,18390.29,2024,2024-07,4,16,3,0,0
f5141058-3138-4975-bbf3-3a349c2dfa97,ICBX84791351135053,1280.36,Debit,Education,E-Wallet,Success,38,106304.61,17340.69,2024,2024-07,1,5,0,0,0
4c6a70f4-8ede-444d-876c-f68c3f1be0d0,KYOE28920641578097,51.94,Debit,Shopping,E-Wallet,Success,70,51486.05,13930.51,2023,2023-07,4,12,1,0,1
fb756923-f910-4bb3-b105-32523990e2c9,QHAE80104194534195,4024.14,Credit,Shopping,Credit Card,Failed,39,36493.8,5924.87,2024,2024-05,22,5,2,0,1
b4746349-49fc-4cd8-856b-ad4c4c3077c4,YEZY81447867428021,4506.54,Debit,Transport,Credit Card,Success,53,113317.7,15192.89,2023,2023-12,11,21,0,0,1
7d2f4e58-b47a-4c5b-b0b3-901535102852,UQVR93063578037891,3389.67,Credit,Savings,Credit Card,Success,38,36065.34,3637.69,2024,2024-10,8,18,1,0,1
8f7c1d59-594b-4a3a-bad4-65a15129950d,VEDH97436990558557,794.09,Debit,Healthcare,Credit Card,Failed,40,98589.1,258.1616,2023,2023-07,5,15,2,0,0
b8beff3d-cb9f-4f6d-af3a-6f27ef06fccb,ZLSS40842906969045,2211.44,Debit,Entertainment,E-Wallet,Success,49,134814.9,15681.76,2023,2023-04,4,16,1,0,0
92cf6021-1f33-442d-89ac-908746015028,EQTZ86061065673374,1731.1,Credit,Fitness,E-Wallet,Failed,68,139776.38,10202.14,2024,2024-01,24,13,2,0,0
e5508ea2-6133-434d-8b0e-8eb1ad371d9e,LOBC65276136814980,2939.92,Debit,Entertainment,E-Wallet,Failed,41,95224.79,13462.33,2024,2024-06,19,1,2,0,0
585abefb-d181-4f77-a500-1423faebcd19,ELHU08437699296444,3196.5,Credit,Clothing,Cash,Success,55,139134.23,11022.6,2023,2023-12,3,1,6,1,1
257f7595-cdfb-4db9-85e7-8b23f4613f09,OYPF50842324234800,2124.42,Credit,Clothing,Online Transfer,Failed,54,135583.77,7195.1,2024,2024-06,7,16,4,0,1
f48f709c-49a2-4441-8ac4-de854a5b1aff,ICOW24155369158557,1254.24,Credit,Grocery,Debit Card,Success,37,49408.7,13106.15,2024,2024-08,6,19,1,0,0
ec8be537-58ab-4778-943b-45e3b6d1f6bb,JSAM27960242570333,4227.29,Credit,Education,E-Wallet,Failed,62,34170.37,1046.42,2023,2023-03,30,11,3,0,0
bf519362-41a6-4fed-a7ed-c8d8713f8f8c,VETZ59452315828630,1000.09,Debit,Housing,Credit Card,Success,67,125870.12,11771.55,2024,2024-04,6,8,5,1,0
d3f4a49b-33ba-4a88-b6c7-d6fa7aa4f052,IAET66299172174292,1926.54,Credit,Education,E-Wallet,Pending,19,138140.54,19781.6228,2024,2024-01,25,16,3,0,1
8fe069b6-eeda-4802-8568-f42689e03e22,EAJC67821539266937,2418.62,Debit,Utilities,Debit Card,Pending,52,103287.78,7148.88,2023,2023-07,9,1,6,1,1
1bf645f6-2324-4211-8588-fc1bb2384849,AMHE50313928048502,1189.84,Credit,Clothing,Cash,Success,66,29763.63,2302.19,2023,2023-01,29,9,6,1,0
3d4196fe-963a-4617-bdab-07e79d9d028e,EBND90193335937971,2861.75,Credit,Shopping,Debit Card,Success,35,132075.55,8865.7,2023,2023-04,17,18,0,0,1
e7ba26ac-ab7a-4d1c-8cfe-f6833e11bafe,TBAB02956162256471,2876.19,Credit,Education,Credit Card,Pending,29,124967.92,7910.27,2023,2023-09,14,20,3,0,0
3b9b2d45-a350-45e4-b9c5-9df987f255d6,QXLL94079923045323,4958.134399999999,Credit,Savings,Credit Card,Failed,54,89972.3,258.1616,2024,2024-06,1,23,5,1,1
548e1f6b-69ce-4e4e-99a6-92c90d700ea4,CMUU77814564743701,1479.68,Debit,Healthcare,E-Wallet,Success,65,122702.35,19446.57,2023,2023-03,16,17,3,0,0
ae62990c-19bd-4f93-b8ef-7666b7a4c719,TJYL39117766650527,4889.83,Credit,Utilities,E-Wallet,Success,18,86559.18,3242.66,2023,2023-04,4,5,1,0,1
f6eab3a0-0153-4221-a331-0a28c550eca8,UYNC20928157806190,3292.86,Debit,Clothing,Online Transfer,Success,44,54481.09,12184.82,2023,2023-04,5,7,2,0,0
286ed390-edd9-4a1a-ba58-5b278ce3e7c3,EEHC16787067635322,1376.03,Debit,Utilities,E-Wallet,Success,56,137901.39,3408.27,2024,2024-12,27,18,4,0,1
e1721c83-ef5e-4376-a723-fb72682b163a,GVPD85921268485637,2831.82,Credit,Electronics,Cash,Success,45,131555.49,19300.72,2023,2023-02,25,8,5,1,1
a689b424-7a3a-40e1-b9c7-73a0e0decc3d,CCJE94300037539892,3430.57,Credit,Transport,Cash,Failed,54,108518.81,17035.65,2024,2024-10,15,14,1,0,1
4988e418-f6c3-4218-8183-6315330f8be1,HWWC32465986693278,3724.62,Credit,Electronics,Debit Card,Pending,58,102572.77,15208.95,2024,2024-05,17,2,4,0,1
0f25477d-a559-40e7-8910-fade52380bf2,WIDP83765915382011,249.98,Debit,Electronics,Cash,Pending,21,133873.61,9596.81,2023,2023-09,7,0,3,0,0
a6fd0cb1-16e6-45c0-84cb-294fe86e8e63,YIVA65266426735127,3034.0,Credit,Electronics,Online Transfer,Success,62,82622.75,4636.66,2024,2024-06,25,23,1,0,1
bd1a8f4b-88ff-4d40-bb72-c86d92fa675f,FIKL33756569764878,2486.15,Credit,Clothing,Cash,Failed,37,119067.68,14277.86,2024,2024-12,19,17,3,0,0
098c60b3-efc9-409e-99af-6e09b91e3d6e,JSNF24945104625069,4521.26,Credit,Electronics,E-Wallet,Success,40,39646.96,5643.29,2024,2024-04,27,2,5,1,1
6afa828c-2cd1-4b9f-abe5-841fe9c96c52,ESNK68512062767293,1434.54,Debit,Utilities,E-Wallet,Success,27,133603.21,18368.97,2024,2024-02,15,9,3,0,1
ef158d5b-2d00-4d05-966d-4627e1dace6a,XKWA97934421291465,3995.31,Credit,Housing,Cash,Failed,51,25867.22,1360.77,2024,2024-04,9,22,1,0,1
d61169a1-ff46-46bf-894d-916deb6d2fed,AFEZ34778045797251,3037.29,Debit,Housing,E-Wallet,Pending,56,39316.37,17759.28,2024,2024-05,14,5,1,0,0
2fb21e66-7ed1-4aab-89b7-c9bc65a16fa9,QJWU07033982147823,1764.84,Debit,Housing,E-Wallet,Success,69,140636.13,5977.39,2023,2023-01,26,15,3,0,0
df4e713e-f64e-4dfc-bfbe-ac7aefc59738,GOUX20945167670636,3184.91,Credit,Education,Online Transfer,Success,52,75520.93,1178.12,2024,2024-06,22,5,5,1,0
0997623a-e072-4d96-8a1a-81f5ed10f004,UHVE86301122008484,3106.35,Credit,Shopping,E-Wallet,Success,45,89017.48,16384.88,2023,2023-10,4,14,2,0,1
9a4ffc0c-9165-42ed-8c63-6e95025f5543,EMIY83336796082896,3390.43,Debit,Fitness,Cash,Pending,18,49651.18,13791.18,2023,2023-12,7,0,3,0,1
55c551fc-fba5-4cc8-adaf-37661b780ede,PXXU13605494692085,3606.04,Credit,Education,Online Transfer,Pending,42,48211.4,3458.44,2024,2024-01,23,11,1,0,1
a42d0cd7-fd35-4f6a-b450-388748d90846,NISW01324951935001,3297.61,Credit,Travel,Debit Card,Success,22,100952.15,1011.97,2024,2024-05,3,13,4,0,0
e3a68a70-7e71-4b55-8639-bd418b15bd94,DKJM17580803889044,4192.49,Debit,Clothing,E-Wallet,Success,64,93560.44,15137.76,2024,2024-12,22,9,6,1,1
811414f8-d9df-4d0e-a25a-ed6cf0458043,UCBJ04315668513538,3143.1,Debit,Travel,Cash,Success,21,108589.25,9778.24,2024,2024-08,21,22,2,0,1
cf0e6d2b-315c-467a-85d8-a6ad77d0359e,UUDI83747558030901,4517.5,Debit,Healthcare,Online Transfer,Pending,42,116959.3,12047.05,2024,2024-12,31,16,1,0,0
bb2aa146-2999-494c-94a7-b69b1cd66b09,MQKM47177840190271,3233.47,Credit,Fitness,Cash,Failed,39,30505.35,16300.27,2024,2024-03,22,2,4,0,0
b7f60cdf-41dc-4c60-a5f6-0735757b6b29,MTQW83716115866861,1548.12,Credit,Travel,E-Wallet,Success,44,34176.41,15787.71,2023,2023-10,8,22,6,1,1
